year,month,year_month,kalori_hari,protein_hari,lemak_hari,kg_tahun,time_index
2009,1,2009-01,24.73023295815332,0.5471774333088005,0.6817637351218798,4.085114842220122,192
2009,2,2009-02,22.618966573442943,0.5004638692525386,0.6235602859787587,3.7363609239430495,193
2009,3,2009-03,28.285942760521205,0.625850536248947,0.7797876397075659,4.672472143417389,194
2009,4,2009-04,26.51577300601276,0.5866840251840579,0.7309875517473927,4.38006297971772,195
2009,5,2009-05,27.267323756798323,0.603312724618956,0.7517063232954095,4.504209449826226,196
2009,6,2009-06,28.37601974286973,0.6278435660794816,0.7822708844080244,4.687351696641049,197
2009,7,2009-07,28.478867555773213,0.6301191613955944,0.7851061957127276,4.704340826007232,198
2009,8,2009-08,28.280075716543056,0.6257207229119475,0.7796258968795289,4.671502983584739,199
2009,9,2009-09,26.46494537204477,0.5855594205617388,0.7295863341510982,4.371666911542021,200
2009,10,2009-10,24.436667864538858,0.5406820559823988,0.6736707246329506,4.036621683133774,201
2009,11,2009-11,24.390788192037096,0.5396669292149704,0.6724059125729954,4.029042954239053,202
2009,12,2009-12,24.710123609011866,0.5467324968592592,0.6812093600375551,4.081793037658712,203
2010,1,2010-01,28.445851625734786,0.5455768465653749,1.2876488835915945,4.375263732362376,204
2010,2,2010-02,29.001961544985132,0.5562427496320226,1.3128221259363269,4.460799141634559,205
2010,3,2010-03,31.161142015928064,0.5976547237926716,1.4105610285876768,4.792903243506309,206
2010,4,2010-04,31.42176194783076,0.6026532804353182,1.4223584241718057,4.832989262057887,207
2010,5,2010-05,32.38077567996009,0.6210466720156449,1.4657697791128599,4.980495410097657,208
2010,6,2010-06,34.77123333050503,0.6668944238773785,1.573977828760861,5.348172314265833,209
2010,7,2010-07,33.477485806905214,0.6420810098350026,1.5154141908592427,5.149180675930811,210
2010,8,2010-08,30.883614209781825,0.5923318827927386,1.397998269896124,4.750216620481981,211
2010,9,2010-09,30.23826653251662,0.5799544452903187,1.3687855317052522,4.650955528768056,212
2010,10,2010-10,30.818504259226366,0.591083107330803,1.3950509594676466,4.740202042292187,213
2010,11,2010-11,29.214360611567216,0.5603164548064686,1.3224367236836092,4.493468296526848,214
2010,12,2010-12,26.564174762504756,0.5094872492911168,1.202471644249382,4.085842531547718,215
2011,1,2011-01,23.58585625798388,0.4276331509235406,0.813693440067433,34.29221672663661,216
2011,2,2011-02,23.476520910384426,0.42565080104868924,0.8099214568018667,34.13325063294249,217
2011,3,2011-03,26.807251413582232,0.4860399921121889,0.924829032403119,38.97590425655284,218
2011,4,2011-04,26.92368388492085,0.4881510193330681,0.9288458608405857,39.14518908121593,219
2011,5,2011-05,27.682051486623774,0.5019009177267196,0.9550089450176317,40.24780354098367,220
2011,6,2011-06,28.738673521694956,0.5210584418483967,0.9914615719294527,41.78405948303943,221
2011,7,2011-07,30.035510158405813,0.5445712764524839,1.0362014131541502,43.66957097427806,222
2011,8,2011-08,26.17071596934817,0.4744990221887338,0.9028690615766055,38.05042539459838,223
2011,9,2011-09,26.63463886972326,0.4829103687814967,0.9188740357697509,38.724937461071576,224
2011,10,2011-10,25.093316512244485,0.4549647843978712,0.8656996299906429,36.48396050648758,225
2011,11,2011-11,24.24738739649784,0.43962731565101365,0.8365157426339103,35.25403761306978,226
2011,12,2011-12,24.492314486310285,0.4440680678551052,0.844965534072274,35.61014479672267,227
2012,1,2012-01,28.822381221757333,0.4847163568939298,1.3645770618732802,4.53965534252272,228
2012,2,2012-02,31.726096066094847,0.5335491743484305,1.5020515696288308,4.997003557607345,229
2012,3,2012-03,31.843604981923455,0.5355253640721305,1.5076149535099748,5.015511743084147,230
2012,4,2012-04,34.98214641130658,0.5883073447109426,1.656207174580253,5.509846206916463,231
2012,5,2012-05,36.99049177849798,0.6220824114647943,1.7512909915384465,5.826169681568127,232
2012,6,2012-06,36.153125000625366,0.6080001130304085,1.7116464011533485,5.694280628489095,233
2012,7,2012-07,31.822139543131836,0.5351643720635191,1.50659868614564,5.012130839433604,234
2012,8,2012-08,35.764587160665734,0.601465932358393,1.6932513275471996,5.633084162195273,235
2012,9,2012-09,28.54974955900243,0.48013141211342236,1.3516694915211511,4.496714623126785,236
2012,10,2012-10,31.702672781171696,0.5331552565368838,1.5009426093013014,4.993314284340064,237
2012,11,2012-11,29.73532046752553,0.5000695847160712,1.407799582041696,4.683447400942992,238
2012,12,2012-12,29.59272054017895,0.49767143042253925,1.4010482803923008,4.660987267720772,239
2013,1,2013-01,28.54593711668121,0.4653070317809804,1.0937229811390006,10.138198781658025,240
2013,2,2013-02,27.609642295659544,0.45004515537942025,1.0578493239286226,9.805670093776639,241
2013,3,2013-03,29.536026489864053,0.4814457749425908,1.1316577491028375,10.489832810553478,242
2013,4,2013-04,29.514935473670125,0.4811019852781518,1.1308496576041216,10.48234225545952,243
2013,5,2013-05,30.191838347298194,0.49213569790928613,1.1567848450131002,10.72274690080944,244
2013,6,2013-06,33.79642679521405,0.5508915322206993,1.2948928078702708,12.002930278978665,245
2013,7,2013-07,31.642651381661565,0.5157843700103079,1.2123720044233255,11.238008700668207,246
2013,8,2013-08,33.1275596616841,0.5399888044774646,1.269265505733366,11.765379557468743,247
2013,9,2013-09,30.736603228717872,0.5010155230471262,1.1776572328310495,10.916222232676253,248
2013,10,2013-10,28.18438054627473,0.45941355510480425,1.0798701260577679,10.009790582389156,249
2013,11,2013-11,28.03061991062739,0.45690721226920644,1.073978865942024,9.95518190436205,250
2013,12,2013-12,27.082441313791104,0.4414516268845413,1.0376498879391274,9.618432648033647,251
2014,1,2014-01,25.539791130125113,0.6086317653592992,0.9660659059650213,4.500760704852734,252
2014,2,2014-02,25.881018999816455,0.616763473236701,0.9789731615253477,4.560893733329067,253
2014,3,2014-03,26.330621837637455,0.6274778352884242,0.9959797991533141,4.640125187296134,254
2014,4,2014-04,30.834214773126035,0.7348017246977206,1.1663323117151163,5.433772794335122,255
2014,5,2014-05,31.14054122681525,0.742101706492216,1.1779193893656954,5.487755305726733,256
2014,6,2014-06,30.61346546405792,0.7295411083913683,1.157982267653695,5.394871152155862,257
2014,7,2014-07,33.2485117898062,0.7923361754642545,1.2576552995502306,5.859233327162278,258
2014,8,2014-08,28.94636943508739,0.6898129996544492,1.0949228390408106,5.101086435586419,259
2014,9,2014-09,29.450295492352897,0.7018219234659789,1.1139843020171993,5.189891022324668,260
2014,10,2014-10,25.819908824579787,0.615307173392814,0.9766616133806152,4.550124566346826,261
2014,11,2014-11,26.836699861882803,0.6395380420354823,1.0151226622445038,4.7293090053433495,262
2014,12,2014-12,24.556565070471756,0.5852007745033001,0.9288744830106243,4.327491268515987,263
2015,1,2015-01,19.79502182881827,0.5174483341295605,0.6471851388566051,14.474064136101052,264
2015,2,2015-02,20.63785813279505,0.539480350320711,0.6747411140477254,15.090343664635554,265
2015,3,2015-03,22.814940340876014,0.5963899901067385,0.7459193761038899,16.682220035463963,266
2015,4,2015-04,22.811177229828026,0.5962916211552028,0.7457963436785061,16.67946845927825,267
2015,5,2015-05,20.965255986356738,0.5480386371156492,0.6854451702064411,15.329736051845494,268
2015,6,2015-06,24.107874591092905,0.6301877135798084,0.7881910057840796,17.62760991294096,269
2015,7,2015-07,22.473453903080365,0.5874634231196818,0.7347547030071077,16.432526115194214,270
2015,8,2015-08,21.74774267657708,0.5684930946976867,0.7110280547136179,15.901888112996863,271
2015,9,2015-09,22.123447021379828,0.5783141289468329,0.723311459635466,16.176602070370226,272
2015,10,2015-10,19.796000434467704,0.5174739152007737,0.6472171337206973,14.474779689792095,273
2015,11,2015-11,19.512650918805136,0.5100670663413013,0.6379532088195355,14.267595323030624,274
2015,12,2015-12,20.047314185791475,0.5240433387200253,0.6554336705072475,14.658539596015022,275
2016,1,2016-01,14.880038667676336,0.38656790072219555,0.4841797434394821,9.825083219138774,276
2016,2,2016-02,14.621478652254046,0.3798507809213166,0.4757664909791359,9.654359625914232,277
2016,3,2016-03,17.672010462268414,0.45910041892428577,0.5750273694024703,11.668583484157846,278
2016,4,2016-04,17.00929922110929,0.4418838713734797,0.5534634900413294,11.231004440173823,279
2016,5,2016-05,17.593352956181487,0.45705697887126234,0.5724679425106917,11.616647023482326,280
2016,6,2016-06,19.856527945791154,0.515851907045801,0.6461091144391098,13.110990089988677,281
2016,7,2016-07,18.200235640751956,0.472823158690988,0.5922152233528778,12.01736324561902,282
2016,8,2016-08,17.07411515141893,0.44356772170967407,0.5555725276056124,11.273801500278338,283
2016,9,2016-09,17.632734333768422,0.45808006602858276,0.5737493683001123,11.642650001076499,284
2016,10,2016-10,16.010260776649385,0.41592989350818277,0.5209559012824682,10.57135320705842,285
2016,11,2016-11,14.02256071960822,0.36429151705792984,0.45627837421774026,9.25890241904135,286
2016,12,2016-12,15.383297774485092,0.3996420479595271,0.5005552294620798,10.157378229630005,287
2017,1,2017-01,20.35139739801479,0.6784806630206628,0.729315243957208,3.847862499437761,288
2017,2,2017-02,21.87150324795671,0.729158383314739,0.7837899489177292,4.135270689685083,289
2017,3,2017-03,25.612795564497368,0.85388664849658,0.917863372240456,4.842641202024236,290
2017,4,2017-04,22.171794323340805,0.7391695724208818,0.7945512177691392,4.192047074386755,291
2017,5,2017-05,25.903353448471147,0.8635733497048047,0.928275841216896,4.897577320846611,292
2017,6,2017-06,27.343025358128997,0.9115695404672222,0.9798681053487376,5.169777771966825,293
2017,7,2017-07,21.986539205957254,0.7329934847345089,0.7879123920174449,4.157020672756043,294
2017,8,2017-08,23.714905843216847,0.7906142622691792,0.8498503568189891,4.4838049735451015,295
2017,9,2017-09,21.092561260822855,0.7031897942518197,0.7558756856234329,3.9879952174945457,296
2017,10,2017-10,20.471579183066428,0.6824873174832599,0.7336220935641397,3.870585410045403,297
2017,11,2017-11,20.439976359536388,0.6814337335822311,0.732489570794239,3.864610227252822,298
2017,12,2017-12,22.08623828142965,0.7363172808113156,0.7914852206605311,4.175870893516621,299
2018,1,2018-01,29.415790060459855,0.7689213586830754,0.9566874540152376,15.509651338067448,300
2018,2,2018-02,29.99684032544427,0.7841098665659738,0.9755849066255629,15.816013567376173,301
2018,3,2018-03,31.031575592463067,0.8111575863708164,1.009237521297797,16.361583928929562,302
